product_id,product_name,category,subcategory,brand,base_price,supplier,is_active,valid_from
1463,New Balance Equipment Stop,Sports,Equipment,New Balance,908.5,Tucker-Wade,0,2024-02-19
1464,Maybelline Personal Care Thousand,Beauty,Personal Care,Maybelline,961.19,"Wallace, Torres and Anderson",0,2024-09-08
1465,Dove Haircare Follow,Beauty,Haircare,Dove,610.19,Mccormick and Sons,0,2024-01-15
1466,Dove Makeup Hot,Beauty,Makeup,Dove,268.99,Carrillo-Williams,0,2023-10-05
1467,Apple Cameras Feel,Electronics,Cameras,Apple,883.78,Huber-Montgomery,0,2023-05-08
1468,Dove Personal Care Seek,Beauty,Personal Care,Dove,938.86,"Mitchell, Mcpherson and Franco",1,2024-06-25
1469,Zara Jeans West,Clothing,Jeans,Zara,414.41,"Bauer, Martin and Wilson",1,2023-09-06
1470,Wayfair Small Appliances Paper,Home & Kitchen,Small Appliances,Wayfair,194.41,Alexander LLC,1,2023-05-27
1471,Adidas Sweaters Describe,Clothing,Sweaters,Adidas,914.15,"Mann, Wade and Spence",0,2023-04-28
1472,Puma Footwear Hotel,Sports,Footwear,Puma,467.99,Fernandez-Martin,0,2023-08-26
1473,Macmillan Non-fiction Campaign,Books,Non-fiction,Macmillan,722.05,Sullivan Group,1,2024-08-22
1474,Sony Cameras Check,Electronics,Cameras,Sony,773.7,Reilly-Moore,1,2024-07-30
1475,Lenovo Smartphones Office,Electronics,Smartphones,Lenovo,302.51,"Rivera, Thornton and Wells",0,2023-08-17
1476,Adidas Jeans Yet,Clothing,Jeans,Adidas,658.01,"Estrada, Marsh and Chandler",1,2024-12-20
1477,Sony Laptops Letter,Electronics,Laptops,Sony,126.15,Norris-Dennis,0,2024-12-03
1478,Sony Smartphones Amount,Electronics,Smartphones,Sony,860.55,Gregory Inc,1,2023-08-31
1479,Macmillan Science Ago,Books,Science,Macmillan,537.35,Williamson-Robinson,0,2023-10-08
1480,Random House Business Best,Books,Business,Random House,154.0,Brown-Davidson,1,2024-04-01
1481,HarperCollins Fiction New,Books,Fiction,HarperCollins,779.76,Harrington LLC,1,2023-06-05
1482,Nivea Makeup Agency,Beauty,Makeup,Nivea,266.38,Ryan Group,0,2024-06-12
1483,Apple Smartphones Remain,Electronics,Smartphones,Apple,891.87,Daugherty Group,0,2023-06-04
1484,L'Oreal Makeup Military,Beauty,Makeup,L'Oreal,71.78,Morrison-Hunt,1,2023-02-16
1485,Zara Activewear When,Clothing,Activewear,Zara,864.94,"Ward, Hernandez and Nash",1,2023-10-18
1486,Penguin Fiction Imagine,Books,Fiction,Penguin,613.67,Smith-Cooper,1,2023-08-31
1487,Estee Lauder Fragrances Like,Beauty,Fragrances,Estee Lauder,372.36,"Miller, Luna and Wallace",1,2023-11-22
1488,Random House Fiction Suggest,Books,Fiction,Random House,155.94,Roberts-Shaffer,0,2024-12-01
1489,Macmillan Technology Language,Books,Technology,Macmillan,622.82,"Mosley, Taylor and Matthews",0,2023-03-11
1490,Simon & Schuster Children Charge,Books,Children,Simon & Schuster,772.41,Turner PLC,0,2023-09-21
1491,HP Smartwatches Attorney,Electronics,Smartwatches,HP,826.35,"Avila, Davis and Ortiz",1,2024-12-14
1492,Random House Non-fiction Explain,Books,Non-fiction,Random House,403.96,Thompson-Murray,0,2024-03-20
1493,Macmillan Children Someone,Books,Children,Macmillan,227.17,Gonzalez Group,1,2023-08-16
1494,Levi's Dresses Once,Clothing,Dresses,Levi's,641.06,Williams-Mckenzie,1,2024-10-13
1495,Levi's Sweaters Pay,Clothing,Sweaters,Levi's,844.74,Snyder-Singh,1,2023-06-27
1496,Adidas Jeans Agreement,Clothing,Jeans,Adidas,493.75,Moore LLC,0,2024-05-15
1497,Dell Smartwatches They,Electronics,Smartwatches,Dell,141.63,"Kennedy, Valdez and Stafford",1,2023-11-24
1498,LG Tablets Country,Electronics,Tablets,LG,607.14,Knox-Newman,1,2023-01-26
1499,Nike Jeans Call,Clothing,Jeans,Nike,711.23,Snyder-Arellano,1,2024-04-13
1500,Dell Gaming Consoles Skill,Electronics,Gaming Consoles,Dell,847.82,Perkins-Cunningham,0,2024-11-08
1501,H&M Jackets Evening,Clothing,Jackets,H&M,78.29,"Jennings, Mccann and Cardenas",1,2023-10-20
1502,Cuisinart Small Appliances Music,Home & Kitchen,Small Appliances,Cuisinart,806.22,"Johnston, Bruce and Martin",0,2023-02-18
1503,New Balance Accessories Child,Sports,Accessories,New Balance,524.9,Murray-Steele,1,2023-10-08
1504,MAC Haircare Common,Beauty,Haircare,MAC,698.71,Nelson Group,1,2024-05-12
1505,MAC Makeup Which,Beauty,Makeup,MAC,460.18,Williams-Carter,0,2024-05-14
1506,Nivea Fragrances Would,Beauty,Fragrances,Nivea,701.4,Palmer Ltd,1,2023-05-26
1507,Sony Smartwatches Southern,Electronics,Smartwatches,Sony,392.81,George and Sons,0,2024-03-01
1508,L'Oreal Haircare Future,Beauty,Haircare,L'Oreal,74.16,Serrano-Cohen,0,2023-08-25
1509,Nike Jeans Experience,Clothing,Jeans,Nike,985.46,"Wolfe, Cox and Ferguson",1,2023-10-04
1510,Cuisinart Storage Than,Home & Kitchen,Storage,Cuisinart,780.19,Smith PLC,1,2023-08-10
1511,Sony Tablets Hotel,Electronics,Tablets,Sony,771.5,Jenkins-Mccall,1,2023-05-10
1512,LG Cameras Blue,Electronics,Cameras,LG,712.4,Moore and Sons,1,2024-10-10
1513,Random House Technology Cup,Books,Technology,Random House,46.46,"Austin, Guerra and Fox",0,2024-02-21
1514,IKEA Cookware Seem,Home & Kitchen,Cookware,IKEA,805.82,"Park, Lang and Butler",0,2024-12-15
1515,L'Oreal Haircare Ball,Beauty,Haircare,L'Oreal,342.64,Fuentes Inc,1,2024-01-11
1516,Under Armour Apparel Happen,Sports,Apparel,Under Armour,162.94,Vazquez-Taylor,0,2023-12-13
1517,Adidas Apparel Voice,Sports,Apparel,Adidas,703.69,"Mills, Cordova and Jackson",0,2023-08-28
1518,Under Armour Equipment Air,Sports,Equipment,Under Armour,770.94,"Olsen, Walker and Vincent",0,2023-04-24
1519,Penguin Technology Rise,Books,Technology,Penguin,391.49,Parker and Sons,1,2023-04-15
1520,Asus Tablets Bar,Electronics,Tablets,Asus,953.79,Vazquez-Bowers,1,2023-03-05
1521,Under Armour Dresses After,Clothing,Dresses,Under Armour,329.28,Todd-Williams,1,2023-03-28
1522,L'Oreal Skincare Alone,Beauty,Skincare,L'Oreal,416.96,"Palmer, Brown and Wilson",0,2023-07-19
1523,HarperCollins Business Animal,Books,Business,HarperCollins,656.55,Turner Inc,1,2024-08-12
1524,Nivea Skincare Big,Beauty,Skincare,Nivea,403.14,Mora and Sons,0,2024-04-04
1525,HarperCollins Technology Wear,Books,Technology,HarperCollins,670.45,Lopez LLC,0,2023-01-26
1526,H&M T-shirts Believe,Clothing,T-shirts,H&M,909.52,Singleton LLC,1,2024-03-29
1527,L'Oreal Personal Care Happen,Beauty,Personal Care,L'Oreal,613.37,Martin-Mason,0,2024-07-22
1528,Nike Activewear Position,Clothing,Activewear,Nike,842.12,Wagner Inc,0,2023-03-21
1529,Ninja Bedding Ten,Home & Kitchen,Bedding,Ninja,830.22,"Hines, Rice and Baldwin",0,2023-08-10
1530,Nike Equipment Congress,Sports,Equipment,Nike,101.97,"Smith, Swanson and Glass",0,2024-12-18
1531,Nike Equipment Mother,Sports,Equipment,Nike,328.27,"Wells, Wolfe and Lopez",1,2024-06-10
1532,Levi's Shoes Both,Clothing,Shoes,Levi's,659.91,Davenport Group,1,2023-11-29
1533,Puma Apparel Difficult,Sports,Apparel,Puma,794.24,"Perez, Rodriguez and Rollins",0,2023-04-10
1534,HP Headphones Man,Electronics,Headphones,HP,207.02,Stone Group,1,2024-08-18
1535,Samsung Tablets Herself,Electronics,Tablets,Samsung,380.99,"Roberts, Bowen and Miller",1,2024-01-22
1536,Adidas Shoes Business,Clothing,Shoes,Adidas,309.31,Campbell-Burke,0,2023-09-03
1537,Under Armour Equipment Right,Sports,Equipment,Under Armour,745.98,Perez-Russell,1,2024-10-29
1538,Adidas Shoes Later,Clothing,Shoes,Adidas,597.43,Gates Group,0,2025-01-02
1539,Wayfair Storage Respond,Home & Kitchen,Storage,Wayfair,697.82,White-Lutz,1,2024-01-20
1540,Sony Smartphones Remember,Electronics,Smartphones,Sony,476.13,Sanders PLC,1,2024-05-29
1541,Nike T-shirts Require,Clothing,T-shirts,Nike,953.01,Wilson Group,0,2023-11-11
1542,Levi's Sweaters Run,Clothing,Sweaters,Levi's,771.43,"Madden, Figueroa and Stafford",0,2023-05-15
1543,Macmillan Business Attention,Books,Business,Macmillan,569.19,Hester-Morgan,1,2024-04-10
1544,H&M Activewear Three,Clothing,Activewear,H&M,70.76,Martinez-Massey,0,2024-07-20
1545,Random House Business Money,Books,Business,Random House,826.23,Hubbard-Miranda,0,2024-04-09
1546,HarperCollins Science Explain,Books,Science,HarperCollins,630.53,"Harding, Kelly and Estrada",1,2023-11-14
1547,H&M T-shirts Memory,Clothing,T-shirts,H&M,489.51,"Ramirez, Tate and Rodriguez",0,2023-07-17
1548,HP Smartphones Might,Electronics,Smartphones,HP,26.21,Hall-Dunlap,1,2023-01-27
1549,New Balance Apparel Bit,Sports,Apparel,New Balance,415.61,"Brown, Jones and Gregory",1,2023-05-23
1550,Zara Jeans Idea,Clothing,Jeans,Zara,927.59,"Shelton, Hernandez and Howell",0,2023-03-19
1551,L'Oreal Haircare Soon,Beauty,Haircare,L'Oreal,567.41,Guerrero PLC,0,2024-08-22
1552,Penguin Technology Mind,Books,Technology,Penguin,975.79,Harris-Bates,1,2024-01-19
1553,Simon & Schuster Technology Mother,Books,Technology,Simon & Schuster,646.01,Daniels-Pacheco,0,2024-02-27
1554,KitchenAid Decor Office,Home & Kitchen,Decor,KitchenAid,549.1,Cisneros Inc,0,2023-12-04
1555,L'Oreal Skincare Up,Beauty,Skincare,L'Oreal,472.64,Reyes LLC,1,2024-10-27
1556,Estee Lauder Haircare However,Beauty,Haircare,Estee Lauder,236.33,Stevens-Johnson,0,2024-03-11
1557,Under Armour Accessories Receive,Sports,Accessories,Under Armour,159.28,Dyer-Martin,1,2023-12-04
1558,Adidas Activewear Center,Clothing,Activewear,Adidas,905.33,Baldwin-Freeman,1,2023-03-29
1559,Maybelline Fragrances Outside,Beauty,Fragrances,Maybelline,646.19,"Henry, Spencer and Ryan",0,2024-01-03
1560,Puma Footwear Maybe,Sports,Footwear,Puma,223.16,"Dickerson, Hunter and Myers",0,2024-01-23
1561,Nike Activewear Perhaps,Clothing,Activewear,Nike,105.02,Jensen-Gomez,0,2023-08-12
1562,Ninja Small Appliances Full,Home & Kitchen,Small Appliances,Ninja,556.39,Johnson Inc,1,2023-04-13
1563,Wayfair Furniture Third,Home & Kitchen,Furniture,Wayfair,214.43,Bailey-Harmon,0,2023-01-24
1564,New Balance Apparel Southern,Sports,Apparel,New Balance,931.53,"Peterson, Davis and Reed",0,2023-10-08
1565,Under Armour Sweaters Its,Clothing,Sweaters,Under Armour,93.23,Brown-Sanchez,0,2023-07-05
1566,Asus Gaming Consoles Raise,Electronics,Gaming Consoles,Asus,827.11,Watkins-Lozano,1,2023-02-23
1567,Zara Activewear Trouble,Clothing,Activewear,Zara,719.19,Wilson-Jackson,1,2024-02-26
1568,IKEA Small Appliances Gas,Home & Kitchen,Small Appliances,IKEA,222.55,Murray Group,0,2024-03-20
1569,Asus Laptops Myself,Electronics,Laptops,Asus,387.38,Adams-Dominguez,0,2024-04-04
1570,Puma Apparel Age,Sports,Apparel,Puma,458.62,Gray-Myers,1,2024-03-23
1571,LG Tablets Billion,Electronics,Tablets,LG,192.77,Garcia-Leonard,1,2023-09-21
1572,Random House Business Model,Books,Business,Random House,788.52,"Cain, Contreras and Jackson",0,2023-08-24
1573,Nike T-shirts Himself,Clothing,T-shirts,Nike,787.4,Harris-Reid,1,2024-09-06
1574,Macmillan Children Bag,Books,Children,Macmillan,474.86,"Lewis, Baker and Evans",1,2024-03-24
1575,Lenovo Smartwatches Interest,Electronics,Smartwatches,Lenovo,411.93,Weber Inc,0,2024-07-14
1576,Ninja Cookware Three,Home & Kitchen,Cookware,Ninja,772.19,"Davis, Rogers and Jones",1,2024-09-17
1577,IKEA Cookware Nice,Home & Kitchen,Cookware,IKEA,494.95,Simmons-Reed,1,2023-03-04
1578,Nike Apparel Reach,Sports,Apparel,Nike,638.8,Wagner-Evans,0,2024-06-02
1579,Puma Footwear Notice,Sports,Footwear,Puma,925.76,Gonzalez-Morales,1,2024-05-03
1580,Adidas Nutrition Myself,Sports,Nutrition,Adidas,258.33,Powers-Kelley,1,2024-11-18
1581,Simon & Schuster Technology After,Books,Technology,Simon & Schuster,783.94,"Warner, Huffman and Ray",1,2023-06-18
1582,Nike Accessories Recent,Sports,Accessories,Nike,800.58,"Hurley, Adams and Little",1,2024-09-23
1583,Under Armour Equipment Possible,Sports,Equipment,Under Armour,784.49,Michael-Barber,0,2023-02-19
1584,Penguin Children Nearly,Books,Children,Penguin,211.57,Diaz and Sons,1,2023-07-09
1585,Penguin Non-fiction City,Books,Non-fiction,Penguin,927.38,"Jennings, Evans and Graham",1,2023-09-08
1586,Under Armour Equipment Trade,Sports,Equipment,Under Armour,822.31,Walters Group,1,2023-07-30
1587,Maybelline Skincare Than,Beauty,Skincare,Maybelline,383.49,Lucas-Scott,1,2024-04-14
1588,Estee Lauder Skincare Eat,Beauty,Skincare,Estee Lauder,674.53,Allen-Hernandez,0,2023-01-25
1589,Zara Activewear Else,Clothing,Activewear,Zara,386.52,Marshall-Castro,1,2023-12-08
1590,Adidas Footwear Knowledge,Sports,Footwear,Adidas,715.78,"Bullock, Harris and Nelson",0,2023-01-26
1591,HP Smartphones Evening,Electronics,Smartphones,HP,714.05,Hopkins-Thompson,0,2024-10-27
1592,MAC Personal Care And,Beauty,Personal Care,MAC,299.57,"Tucker, Smith and Heath",1,2023-03-10
1593,Macmillan Fiction Former,Books,Fiction,Macmillan,528.64,"Evans, Brown and Friedman",1,2024-11-30
1594,Samsung Smartwatches Himself,Electronics,Smartwatches,Samsung,360.03,"Sandoval, Davis and Hahn",0,2024-07-19
1595,Lenovo Laptops Thousand,Electronics,Laptops,Lenovo,554.53,Young PLC,1,2024-07-27
1596,New Balance Equipment Month,Sports,Equipment,New Balance,799.09,Boyd PLC,0,2024-08-28
1597,Under Armour Jackets Word,Clothing,Jackets,Under Armour,150.42,"King, Wilkerson and Young",0,2023-04-08
1598,LG Tablets Spring,Electronics,Tablets,LG,474.49,Murphy-Silva,0,2023-11-02
1599,Maybelline Skincare Sure,Beauty,Skincare,Maybelline,850.91,"Manning, Walls and Robinson",1,2023-03-27
1600,Reebok Equipment Continue,Sports,Equipment,Reebok,676.09,Booker Group,1,2023-11-17
1601,HP Gaming Consoles Environmental,Electronics,Gaming Consoles,HP,651.1,"Brown, Ferguson and Lyons",0,2023-04-01
1602,HarperCollins Children Free,Books,Children,HarperCollins,829.48,"Coleman, Vega and Richmond",1,2024-11-17
1603,MAC Personal Care Still,Beauty,Personal Care,MAC,593.66,Cox Ltd,1,2023-10-16
1604,Nike Nutrition Term,Sports,Nutrition,Nike,371.66,Smith-Rasmussen,1,2024-04-18
1605,LG Cameras Already,Electronics,Cameras,LG,538.42,"Bates, Everett and Vazquez",0,2024-09-07
1606,Wayfair Bedding Remain,Home & Kitchen,Bedding,Wayfair,524.47,King Group,1,2023-09-01
1607,New Balance Nutrition Purpose,Sports,Nutrition,New Balance,976.81,"Cox, Burnett and Martinez",1,2024-11-07
1608,Levi's Activewear Economic,Clothing,Activewear,Levi's,558.0,Price-Browning,1,2023-11-05
1609,Penguin Children Within,Books,Children,Penguin,730.21,Turner-Mayer,1,2024-08-13
1610,L'Oreal Makeup Eat,Beauty,Makeup,L'Oreal,918.78,Clark-Zamora,0,2024-12-15
1611,Dove Personal Care Leg,Beauty,Personal Care,Dove,538.11,"Stewart, Burnett and Newman",0,2024-09-08
1612,Dove Personal Care Along,Beauty,Personal Care,Dove,315.92,Delacruz-Morrow,1,2025-01-03
1613,Lenovo Gaming Consoles Million,Electronics,Gaming Consoles,Lenovo,177.7,Mclaughlin-House,1,2023-09-19
1614,Adidas Accessories Series,Sports,Accessories,Adidas,262.38,Mcdowell-Wilkins,1,2024-10-05
1615,Ninja Bedding College,Home & Kitchen,Bedding,Ninja,606.39,"Green, Jones and Fisher",0,2024-07-23
1616,Penguin Science Tax,Books,Science,Penguin,769.02,"Rojas, Chavez and Johnson",0,2023-02-13
1617,Zara Jeans Put,Clothing,Jeans,Zara,849.65,"White, Ramos and Davidson",1,2023-01-06
1618,Nike Accessories Institution,Sports,Accessories,Nike,794.28,Fuller LLC,1,2024-03-26
1619,IKEA Bedding Beautiful,Home & Kitchen,Bedding,IKEA,89.33,Moore PLC,0,2024-07-11
1620,Estee Lauder Personal Care Special,Beauty,Personal Care,Estee Lauder,685.76,"Hines, Bradford and Jennings",1,2024-09-10
1621,MAC Skincare Wrong,Beauty,Skincare,MAC,507.72,Hayes-Russo,1,2023-04-17
1622,KitchenAid Storage Ever,Home & Kitchen,Storage,KitchenAid,819.06,Mcdaniel LLC,0,2024-09-16
1623,Under Armour Nutrition Father,Sports,Nutrition,Under Armour,412.67,Miller LLC,1,2023-05-25
1624,Under Armour Footwear Increase,Sports,Footwear,Under Armour,340.69,Duffy-Wilkerson,0,2023-06-27
1625,KitchenAid Small Appliances Against,Home & Kitchen,Small Appliances,KitchenAid,848.9,Leblanc Ltd,1,2024-04-23
1626,Uniqlo Dresses Produce,Clothing,Dresses,Uniqlo,405.43,Meadows Group,1,2023-06-06
1627,Wayfair Storage Everybody,Home & Kitchen,Storage,Wayfair,756.8,"Christian, Williams and Williamson",1,2024-04-14
1628,Estee Lauder Makeup Ever,Beauty,Makeup,Estee Lauder,146.36,Davis LLC,0,2023-05-16
1629,LG Gaming Consoles Your,Electronics,Gaming Consoles,LG,277.78,"Wilson, Higgins and Graham",1,2024-12-18
1630,Adidas Shoes Without,Clothing,Shoes,Adidas,636.17,Wilcox-Snyder,1,2023-06-27
1631,Sony Headphones Sell,Electronics,Headphones,Sony,816.29,Lee LLC,0,2023-08-15
1632,Random House Children Skin,Books,Children,Random House,552.73,Reyes-Reynolds,0,2023-06-13
1633,HarperCollins Technology Plan,Books,Technology,HarperCollins,141.27,Carney LLC,1,2024-07-21
1634,Adidas Apparel Research,Sports,Apparel,Adidas,481.08,Barnes Group,0,2024-09-10
1635,Reebok Footwear Child,Sports,Footwear,Reebok,626.61,Roberts LLC,1,2023-07-05
1636,Reebok Nutrition Prepare,Sports,Nutrition,Reebok,619.11,Solomon-Wood,1,2024-06-18
1637,LG Headphones Radio,Electronics,Headphones,LG,565.01,Miller-Harrison,0,2024-11-10
1638,Puma Equipment Game,Sports,Equipment,Puma,501.73,"Sanders, Lewis and Reyes",0,2023-11-28
1639,HP Smartphones Simply,Electronics,Smartphones,HP,610.48,"Scott, Davis and Brown",0,2023-09-19
1640,Puma Apparel Word,Sports,Apparel,Puma,128.1,Ruiz LLC,0,2024-04-18
1641,Simon & Schuster Technology Wrong,Books,Technology,Simon & Schuster,902.22,"Coffey, George and Goodman",0,2023-02-08
1642,Macmillan Technology Accept,Books,Technology,Macmillan,169.12,Wagner-James,0,2023-11-06
1643,HarperCollins Science Remain,Books,Science,HarperCollins,53.27,Anderson-Mcclain,0,2023-02-04
1644,Adidas Footwear Partner,Sports,Footwear,Adidas,388.75,Green PLC,1,2024-01-21
1645,Cuisinart Small Appliances Wonder,Home & Kitchen,Small Appliances,Cuisinart,291.58,Humphrey-Anderson,0,2023-09-07
1646,Penguin Technology See,Books,Technology,Penguin,358.77,"Hamilton, Green and Edwards",1,2023-04-13
1647,Apple Laptops Money,Electronics,Laptops,Apple,71.82,Adkins-Howe,1,2023-08-11
1648,IKEA Bedding Weight,Home & Kitchen,Bedding,IKEA,809.63,Austin-Juarez,0,2023-07-27
1649,Nike Nutrition Nation,Sports,Nutrition,Nike,372.88,Graham-Martin,0,2024-07-29
1650,Puma Accessories Million,Sports,Accessories,Puma,210.69,Peters Ltd,0,2024-05-12
1651,Random House Technology Success,Books,Technology,Random House,373.81,Brown-Hernandez,1,2023-07-01
1652,Zara Jackets Cover,Clothing,Jackets,Zara,772.23,Harrison and Sons,1,2024-07-05
1653,Lenovo Smartwatches Manage,Electronics,Smartwatches,Lenovo,593.33,Wilson-Woodard,0,2024-01-23
1654,Lenovo Laptops Amount,Electronics,Laptops,Lenovo,165.44,Kelly-Fletcher,0,2024-01-15
1655,Random House Technology Lot,Books,Technology,Random House,898.92,Rodriguez-Cortez,1,2023-04-28
1656,KitchenAid Decor Candidate,Home & Kitchen,Decor,KitchenAid,436.77,Davis-Oneill,0,2023-05-24
1657,Adidas Footwear They,Sports,Footwear,Adidas,882.11,Brady LLC,0,2024-03-16
1658,New Balance Apparel Vote,Sports,Apparel,New Balance,887.62,"Willis, Silva and Bonilla",1,2024-02-16
1659,Zara Shoes Speak,Clothing,Shoes,Zara,551.27,"White, Knapp and Sanchez",1,2024-01-25
1660,Under Armour Activewear Research,Clothing,Activewear,Under Armour,382.51,Clay Inc,0,2023-08-12
1661,Lenovo Gaming Consoles Responsibility,Electronics,Gaming Consoles,Lenovo,346.94,"Martinez, Brooks and Hickman",1,2023-03-27
1662,Nivea Fragrances Third,Beauty,Fragrances,Nivea,727.26,Hernandez-Miller,1,2024-10-10
1663,Samsung Tablets Second,Electronics,Tablets,Samsung,984.57,"Castillo, Fuller and Adams",0,2024-05-29
1664,Estee Lauder Haircare Accept,Beauty,Haircare,Estee Lauder,56.49,Booker-Douglas,0,2023-12-21
1665,L'Oreal Skincare Garden,Beauty,Skincare,L'Oreal,208.8,"Cooke, Meadows and Robles",0,2023-04-14
1666,New Balance Apparel Development,Sports,Apparel,New Balance,888.5,Solis LLC,0,2023-09-12
1667,KitchenAid Cookware Success,Home & Kitchen,Cookware,KitchenAid,561.6,Manning PLC,1,2024-04-15
1668,Under Armour Nutrition I,Sports,Nutrition,Under Armour,415.35,Ross and Sons,1,2023-07-09
1669,Under Armour Jeans Spend,Clothing,Jeans,Under Armour,623.78,Davis-Phelps,1,2023-05-10
1670,Estee Lauder Haircare Important,Beauty,Haircare,Estee Lauder,307.09,Mitchell-Goodwin,0,2024-05-26
1671,HarperCollins Technology Class,Books,Technology,HarperCollins,714.02,Evans Group,0,2024-07-28
1672,Penguin Non-fiction Sure,Books,Non-fiction,Penguin,41.22,Mckee-Munoz,1,2023-10-09
1673,Dell Laptops Reduce,Electronics,Laptops,Dell,268.84,Collier PLC,1,2023-06-08
1674,Ninja Decor Might,Home & Kitchen,Decor,Ninja,862.44,Mcclure-Alvarez,1,2024-03-16
1675,Under Armour Nutrition Plan,Sports,Nutrition,Under Armour,750.59,Davis-Henderson,1,2023-10-17
1676,Nike Footwear Positive,Sports,Footwear,Nike,540.06,Hamilton Group,1,2023-03-17
1677,Levi's Activewear Amount,Clothing,Activewear,Levi's,479.94,"Peterson, Ford and Walker",0,2024-06-20
1678,HomeDepot Decor Sell,Home & Kitchen,Decor,HomeDepot,464.39,Arias PLC,1,2024-05-06
1679,Maybelline Haircare Radio,Beauty,Haircare,Maybelline,919.72,"Miller, Mcdonald and Miller",0,2024-09-17
1680,MAC Skincare Mean,Beauty,Skincare,MAC,706.21,Hernandez-Anderson,1,2024-12-05
1681,Samsung Gaming Consoles First,Electronics,Gaming Consoles,Samsung,713.0,Mills LLC,0,2024-03-20
1682,Puma Equipment Anyone,Sports,Equipment,Puma,991.34,"Jones, Williams and Rodriguez",0,2023-11-30
